Date,open,close,14 period RSI,MACD,SIGNAL,14 period STOCH %K,MFV,14 period ATR,MOM,14 period MFI,ROC,OBV,20 period CCI,14 period EMV,VIm,VIp,ema50,ema21,ema15,ema5,normVol
1994-08-12,46.046875,46.328125,70.11674384771709,0.19919562650474631,0.1763421940776304,96.1038961038961,1140149.2216401328,0.28348214285714285,0.421875,65.62350590276233,2.1357216672407855,2847300.0,105.98834128245937,0.0052274770665790915,0.7440944881889764,1.1062992125984252,1.0173141373180703,1.0150293783486086,1.0133078520686327,1.0079023961847398,0.45187114306023046
1994-08-15,46.375,46.3125,69.50913823091979,0.20989135466760445,0.18305867787900196,86.90476190476191,814249.2216401328,0.28794642857142855,0.1875,73.3927278239421,1.8906840838776213,2521400.0,119.07866145154394,0.01312860515261249,0.7054263565891473,1.1705426356589148,1.0162338865968736,1.013800675438046,1.0119745338081587,1.006289656495431,0.8276131852978816
1994-08-16,46.34375,46.640625,74.50546768576493,0.23997372967871655,0.19445071393978877,96.47058823529412,1711484.5157577798,0.3125,0.453125,78.78307528878287,1.5997277059223962,3610900.0,129.5357391390791,0.030293617420946998,0.6678571428571428,1.1535714285714285,1.0224330087050102,1.019727392019381,1.0176850854191082,1.0111511239306958,2.1359560190719336
1994-08-17,46.703125,46.609375,73.27398986899837,0.25840023333879714,0.20724872952566,88.40579710144928,1631264.5157577798,0.3080357142857143,0.40625,76.31372978446302,1.0501355013550135,3477200.0,147.2655056523062,0.04602605763779336,0.7028985507246377,1.210144927536232,1.0208406172336875,1.0179210623950994,1.0157201932469873,1.008708524937426,0.2989757884907193
1994-08-18,46.453125,46.453125,67.28553418235012,0.25819083465531634,0.2174423193156776,73.91304347826086,1383264.5157577798,0.28013392857142855,0.515625,66.59737244545047,0.5751014884979702,2857200.0,106.09659540776065,0.02308528562746986,0.8127490039840638,1.159362549800797,1.0167097193509806,1.0136671116813565,1.011396844528125,1.004433416142657,1.3023756318161226
1994-08-19,46.46875,46.421875,66.12161419437737,0.2527124479059282,0.22449920764772127,71.01449275362319,1391202.9772962413,0.27566964285714285,0.640625,62.49407208999836,0.4734528238079134,2754000.0,87.72805412299547,0.008323092115861212,0.8502024291497976,1.1012145748987854,1.015387590399678,1.0122418235615578,1.0099241082333636,1.0031284024171596,0.2493924929089304
1994-08-22,46.4375,46.375,64.3241855429764,0.2419923967821802,0.2279989812160696,66.66666666666666,1407142.9772962413,0.2622767857142857,0.484375,57.89032091809719,0.9523809523809524,2674300.0,70.72052078709977,-0.008062952812006098,0.9234042553191489,1.0595744680851065,1.013802241716256,1.0105854902428995,1.0082513263189667,1.0017617818642248,0.22259919330631417
1994-08-23,46.578125,46.640625,69.40036341474615,0.25088452226258084,0.23257727801917727,81.81818181818183,1333888.431841696,0.28683035714285715,0.671875,61.59763398608741,1.877133105802048,2942900.0,128.96174863388129,0.02465487908707373,0.7937743190661478,1.0622568093385214,1.0188548264749389,1.0154535120409973,1.0129991163629386,1.0062404158499054,0.7828211252408411
1994-08-24,46.6875,47.140625,76.25054792934228,0.29287832158075133,0.24463999205918072,100.0,1588588.431841696,0.3013392857142857,1.0,66.10673219228096,2.723867892407218,3197600.0,184.1620626151023,0.06199120650539922,0.725925925925926,1.1296296296296295,1.0286414906787138,1.024859845073093,1.0221055806761208,1.0141466824762815,0.7756560465887075
1994-08-25,47.09375,47.015625,71.9160714718764,0.3128634121855214,0.2582869435732001,87.36842105263159,1559108.431841696,0.30357142857142855,1.046875,68.74033337904105,2.277362338545207,3050200.0,172.46920192822688,0.11428305116582625,0.6470588235294118,1.2279411764705883,1.0249459828162986,1.0209147313813591,1.0179832669977793,1.009528171429423,0.4943300441656239
1994-08-26,47.125,47.6875,78.86910981821974,0.3762397280579819,0.2818806366098872,95.45454545454545,1801608.431841696,0.3470982142857143,1.359375,68.87377347601048,3.352522858110396,3389700.0,232.32323232323185,0.1666594094772281,0.5691318327974276,1.1993569131832797,1.0381198735025936,1.033528910329796,1.0301456266271838,1.0198801862176623,1.1128502956883872
1994-08-29,47.8125,47.65625,77.90302048826821,0.41913916810776186,0.30933526238603776,85.41666666666666,1483153.8863871505,0.35379464285714285,1.34375,70.28877577362287,3.6709721278042147,3039400.0,218.32206621598198,0.19448380424235379,0.5425867507886435,1.3123028391167193,1.0360715924757262,1.0310435606266266,1.0273254184799003,1.0159569362927094,1.120548797659264
1994-08-30,47.640625,47.78125,79.01055187095416,0.4575263298976182,0.3389759974432245,90.97222222222221,1499153.8863871505,0.3560267857142857,1.140625,64.615768508716,3.136593591905565,3075400.0,172.72424141380515,0.13751931863666025,0.6144200626959248,1.2539184952978057,1.0373919256435695,1.0319036052385715,1.0278429149918031,1.0154686192367792,0.13508927500836934
1994-08-31,47.703125,47.65625,74.96421700974459,0.47270257954443906,0.3657231341792668,83.06451612903226,1292932.8337555716,0.34151785714285715,1.046875,72.10948965763785,2.901484480431849,2719200.0,140.85297418630782,0.14209901207351308,0.6013071895424836,1.3104575163398693,1.0334521456234673,1.0276265022772377,1.0233447807931861,1.010653121039583,1.2655982651101116
1994-09-01,47.5,47.5,70.12948848458849,0.4670959952386511,0.3859988103039536,73.50427350427351,1496886.6799094179,0.33816964285714285,1.046875,66.07221902533422,1.8425460636515913,2424600.0,94.42682946066681,0.10241191065296044,0.6864686468646864,1.2079207920792079,1.0290208034403483,1.0229620603613094,1.018563675044679,1.0061083775136532,1.0386381380554086
1994-09-02,47.71875,47.296875,64.32178779113158,0.44162320481958517,0.3971241737850023,62.39316239316239,1428411.6799094179,0.36160714285714285,0.875,61.86255435918391,1.4750251424740195,2325000.0,78.2776429593678,0.10876702972489541,0.6975308641975309,1.1203703703703705,1.0237824218052036,1.0176069054417018,1.0132032185305946,1.0015044150511838,0.39373997435758357
1994-09-06,47.265625,47.3125,64.56488431079875,0.4178338502959775,0.4012662534176075,60.550458715596335,1566291.6799094179,0.3404017857142857,0.9375,45.18382699634767,1.849983181971073,2554800.0,53.65884671625636,0.09144550246244723,0.7967213114754098,1.140983606557377,1.02331110150457,1.017003006756146,1.012584137201651,1.0015288559884008,0.922527969971105
1994-09-07,47.421875,47.265625,63.17422258736166,0.39077651249756684,0.39916824674970924,57.798165137614674,1551268.6029863409,0.34375,0.625,43.40153429753328,1.8175698418041064,2526900.0,51.66002656042504,0.1125084623093793,0.7954545454545454,1.0714285714285714,1.021559918122318,1.0151639308324594,1.0107688209974006,1.0004470999377038,0.13146438381877296
1994-09-08,47.359375,47.5,67.00137419295115,0.3833819861306722,0.39601092421525647,71.55963302752293,1673325.7458434838,0.35044642857142855,0.359375,58.233355664647156,2.4258760107816713,2811700.0,66.49105590275992,0.12288891071706617,0.7292993630573248,1.1178343949044587,1.0257525686238305,1.0191497796135935,1.0146730123305727,1.0045024607064976,1.269600320315541
1994-09-09,47.03125,47.0,54.087319915800656,0.33417195482322626,0.3836429096840979,42.201834862385326,1771005.7458434838,0.38504464285714285,-0.015625,51.371134828819656,0.7705192629815745,2323300.0,-5.41162924582697,0.11063669942495206,0.7565217391304347,1.03768115942029,1.014476165509822,1.007992023598374,1.003715695627742,0.9949356337591521,1.8200703565005913
1994-09-12,47.0,46.859375,51.10392744337935,0.2808132990150085,0.3630766940194414,23.404255319148938,1713494.6347323728,0.3939732142857143,-0.828125,50.59162482409465,-0.596619158104077,2193900.0,-23.449756419783732,0.11101749141532612,0.7592067988668555,1.0368271954674222,1.0110799312409153,1.0047242327120867,1.000663462511175,0.9932901246607383,0.5277715275577729
1994-09-13,46.953125,47.0,53.84558293017445,0.2468234786560899,0.3398257854683265,25.0,1736388.7523794316,0.3783482142857143,-0.65625,52.344597066836,-0.03323363243602526,2583100.0,-14.511990089373905,0.08445023513771546,0.8141592920353983,1.0353982300884956,1.013672924787347,1.007348591887104,1.0034136975724086,0.9968906147975171,1.4458346542332232
1994-09-14,46.84375,47.046875,54.756252659860316,0.22105590877360015,0.31607159314943767,22.07792207792208,1960594.6347323728,0.36160714285714285,-0.734375,54.56806440989027,-1.343381389252949,3006600.0,-19.020781965480825,0.054993962491073946,0.8703703703703703,1.0092592592592593,1.014229683228008,1.0079331638954487,1.004110529321825,0.9982367837016491,1.4360417634093758
1994-09-15,47.171875,47.640625,64.35114735695,0.24496760524456818,0.3018506916491096,71.42857142857143,2740394.634732373,0.38169642857142855,-0.015625,61.39693243877313,-0.03278688524590164,3786400.0,61.43977191732052,0.05214792258448472,0.7894736842105263,1.0058479532163742,1.0261928005405627,1.0196075874617807,1.0156163550616175,1.009012711382822,2.0754355941726588
1994-09-16,47.0,47.015625,51.87916009081254,0.2117673393101427,0.28383391585512696,19.480519480519483,2830599.897890268,0.38392857142857145,-0.484375,50.62817240004156,-1.6023544800523217,3215100.0,-34.20378904249971,-0.019312354743619625,0.9186046511627907,0.8401162790697675,1.012345368571126,1.0059212350335203,1.0021354910158764,0.9964770714441552,1.3991293751061116
1994-09-19,47.125,47.0625,52.620833531003,0.1870314801134043,0.2644733381611312,25.352112676056336,2713489.897890268,0.38169642857142855,-0.234375,48.46735537353023,-1.2459016393442623,3382400.0,-16.380297823597505,-0.020527831716368485,0.9210526315789473,0.7748538011695907,1.01295491113337,1.0065807596888006,1.002920221162155,0.9978912696181549,0.4544310143911939
1994-09-20,46.8125,46.171875,40.00464361246676,0.09535909395047071,0.2306503627722243,0.0,2357889.897890268,0.4252232142857143,-1.140625,45.1639087030241,-2.7960526315789473,3026800.0,-179.37193892250153,-0.0588378622984832,0.952755905511811,0.6850393700787402,0.9939661946319974,0.9881366112796143,0.9850178507596385,0.9824444296847876,0.971424129592997
1994-09-22,46.28125,46.0625,38.68368007823752,-0.04353449954894728,0.1425026575304847,16.535433070866144,2389635.0489236545,0.4408482142857143,-1.4375,50.917183887823455,-2.642007926023778,2760400.0,-181.36300417246213,-0.08707139287047605,1.0151898734177216,0.7113924050632912,0.9920190426767977,0.9870238478942204,0.9847775788752807,0.9857876262926875,0.7529322404766886
1994-09-23,46.078125,45.90625,36.81353790887157,-0.10707579907037967,0.0925868705906607,9.01639344262295,2293307.7761963815,0.4296875,-1.09375,50.13084742289009,-2.87603305785124,2583800.0,-171.9304577994337,-0.12171631317720857,1.0649350649350648,0.6909090909090909,0.9889732574004866,0.9844563843949635,0.9826742876179313,0.985326882355543,0.5445911720595226
1994-09-26,46.078125,46.140625,41.3906318106296,-0.13710525160665554,0.04664837575065896,21.311475409836063,2441974.442863048,0.43191964285714285,-0.71875,54.95122032242794,-2.861842105263158,2806800.0,-132.57833144582838,-0.10051909129197945,0.9922480620155039,0.7209302325581395,0.9941900841461928,0.989986751671465,0.9885156286645863,0.9919516626727821,0.7254399654553425
1994-09-27,46.140625,46.109375,40.96454573062426,-0.1615368632833949,0.005011276896913532,19.672131147540984,2357356.7958042244,0.43638392857142855,-0.890625,58.85316240228917,-1.8949468085106385,2327300.0,-111.24277352867303,-0.1389827755955121,0.9872122762148338,0.710997442455243,0.9936968936794107,0.9898268397117898,0.9886592883510809,0.9927226416153526,1.4267288775443994
1994-09-28,46.359375,46.46875,47.63995401709582,-0.15039058119508297,-0.026069125205055443,38.52459016393443,2481972.180419609,0.4453125,-0.578125,59.11341366487663,-0.8336112037345782,2651300.0,-58.44051014367909,-0.1329750223805173,0.9649122807017544,0.7268170426065163,1.0014016976571753,0.9976596070026906,0.9966097865599797,1.0003832115676963,0.9698579574514603
1994-09-29,46.46875,46.234375,44.13489654534253,-0.15850314018121026,-0.05255594898284732,26.229508196721312,2432997.180419609,0.42299107142857145,-1.40625,62.71624411494572,-1.6289893617021278,2455400.0,-72.53053353331904,-0.13113364128293886,0.9630606860158312,0.7519788918205804,0.9964509396426483,0.9929792061425365,0.9921471938801775,0.9961116252239457,0.6298204141411023
1994-09-30,46.21875,46.171875,43.22166950235649,-0.1680023967813966,-0.07564525303594823,22.950819672131146,2427797.180419609,0.421875,-0.84375,64.36335238844715,-1.8598472268349386,2450200.0,-65.101654339516,-0.0383400304700896,0.9576719576719577,0.7698412698412699,0.9952369197289742,0.9920342396902587,0.9914211117244012,0.9956337592072526,0.019994839675465
1994-10-03,46.203125,46.0625,41.59945951533921,-0.1821982833368594,-0.09695586979764322,17.21311475409836,2397903.06277255,0.421875,-1.0,60.173559798169784,-3.3125614955723184,2377600.0,-78.57911733046193,-0.09076878318099434,1.0,0.7248677248677249,0.993070860131915,0.9901722583965525,0.9898018618089178,0.9943897499473408,0.31727668326997327
1994-10-04,46.296875,45.375,33.17169308452675,-0.2457673741042683,-0.12671818261551643,1.3605442176870748,2319224.37424796,0.47098214285714285,-0.796875,54.8095186805811,-3.489531405782652,2293400.0,-123.36343905341967,-0.3301086256962601,0.990521327014218,0.6587677725118484,0.9788212694443001,0.9765389546898807,0.9766719206198003,0.9828984867806173,0.4112965045977993
1994-10-05,45.296875,45.390625,33.50143116726568,-0.2915256247689868,-0.15967968163962787,16.778523489932887,2781124.37424796,0.4564732142857143,-0.78125,38.681767349554214,-3.5524568393094293,2755300.0,-161.55797846807945,-0.3863121405068732,1.215158924205379,0.5623471882640587,0.9797032900674145,0.9779508234554326,0.9785229914644598,0.9859916686239658,1.865642339094616
1994-10-06,45.421875,45.25,31.972417665571825,-0.335211129256173,-0.19478598018912038,10.738255033557047,2627702.152025738,0.41964285714285715,-0.8125,50.89151638328808,-1.996615905245347,2410100.0,-146.96665610365832,-0.36412322913175205,1.2234042553191489,0.6835106382978723,0.9772723472505127,0.9760828417402428,0.9771026957853919,0.9857402601687297,1.3083093310376974
1994-10-07,45.25,45.453125,36.48194164134862,-0.3494833324323352,-0.22572545700164462,24.369747899159663,2690602.152025738,0.42410714285714285,-0.453125,51.095816040547824,-1.5566835871404399,2598800.0,-119.52791202633581,-0.37700767744488933,1.231578947368421,0.6631578947368421,0.9821333818715682,0.9813725205966458,0.9827120747560789,0.9917908824037106,0.7508158641637304
1994-10-10,45.65625,45.9375,45.721960203289704,-0.31820383367136884,-0.24422113537906176,61.224489795918366,2815202.152025738,0.40066964285714285,-0.203125,59.48718659486194,-0.27137042062415195,2812400.0,-53.89199663632032,-0.23151873685073612,1.1086350974930361,0.8189415041782729,0.9927916555778047,0.9922138072925636,0.9936395456750124,1.001965879195366,0.8716986251680392
1994-10-11,46.140625,46.625,55.59560041574367,-0.23544241467276095,-0.2424653910066748,92.85714285714286,3087309.8443334303,0.4174107142857143,0.515625,71.67537491132879,1.5656909462219197,3273800.0,41.86046511628012,-0.12216419065260277,0.893048128342246,0.9518716577540107,1.0074495794971359,1.0067277077869599,1.0079341871319136,1.014094555279395,1.6414140043176455
1994-10-12,46.6875,46.6875,56.37257132415817,-0.16295175208532697,-0.22656266154765234,96.42857142857143,3131600.7534243395,0.4107142857142857,0.21875,70.82078203691688,1.1852353538774127,3436200.0,72.00985440520182,-0.11453016875740094,0.8858695652173914,0.9782608695652174,1.0085709666556042,1.0076937782128095,1.008656549880507,1.0128451861689256,0.621470082402793
1994-10-13,47.21875,46.84375,58.335349373889116,-0.09187929972796383,-0.19962598691430428,79.19463087248322,1843188.988718457,0.43191964285714285,0.609375,83.10648060207471,1.592680447305998,5000700.0,133.5747854956244,-0.08422819958509244,0.7751937984496124,1.028423772609819,1.011636363179904,1.0105403109605786,1.0112157908620791,1.0134925667385977,3.269499607531494
1994-10-14,47.0,47.046875,60.80411619749835,-0.01899741413468803,-0.1635002699235125,87.91946308724832,1909922.3220517903,0.43973214285714285,0.875,80.97343892457158,1.2441156691324815,5073500.0,125.81326022151171,-0.1579081356203896,0.8350253807106599,0.9974619289340102,1.0156081224167177,1.0142115867111343,1.0145390476837957,1.0148617710655667,0.17717440430111098
1994-10-17,47.0,46.953125,59.0645856054102,0.030861178452532556,-0.12462797815231365,83.89261744966443,1797002.3220517903,0.43191964285714285,0.890625,80.15419028292425,1.554579249746536,4791200.0,137.17897360573312,-0.15574791714036998,0.8475452196382429,1.0310077519379846,1.0132354321526422,1.0116123689304013,1.011668348169071,1.0106767025334198,0.7248458578589736
1994-10-18,46.90625,46.84375,57.01521123212952,0.06086924197004606,-0.08752853252752321,79.19463087248322,1853616.607766076,0.42075892857142855,1.46875,76.11846267028918,1.455160744500846,4659100.0,100.25031025851258,-0.19121997165878152,0.9230769230769231,0.9681697612732095,1.0105981538345608,1.0088186953494727,1.00868222058613,1.0069257095638218,0.38116575241553924
1994-10-19,46.671875,47.0625,60.00419310882803,0.10109197965648065,-0.049804428788911476,88.59060402684564,1909035.5266849948,0.43526785714285715,1.671875,80.46133886393207,2.1709633649932156,4795800.0,111.55192532088721,-0.12608354624213133,0.8615384615384616,1.0025641025641026,1.01492779018776,1.0128889211677412,1.0124840833981297,1.0096711152160178,0.43871713079157065
1994-10-20,47.0625,46.75,54.2053991839502,0.10658056030349172,-0.018527430106967196,75.16778523489933,1798921.7335815465,0.4486607142857143,1.5,75.28617617770806,3.0303030303030303,4505500.0,76.3857928369737,-0.22379425292895447,0.8880597014925373,0.9825870646766169,1.0079828143541352,1.005873751798944,1.005373160843891,1.002471104245805,0.9424042340208851
1994-10-21,46.625,46.5625,51.019526386636606,0.0947401357919091,0.004126083573124236,67.11409395973155,1819826.4954863084,0.4575892857142857,1.109375,75.01898772861301,2.5817555938037864,4417700.0,33.83697071441921,-0.2582125309260661,0.9097560975609756,0.9634146341463414,1.0038420310787393,1.0017535602678507,1.0012510233064127,0.9987084151016986,0.32358534997566313
1994-10-24,46.578125,46.171875,45.07563113950932,0.05328406376404615,0.013957679785017886,50.33557046979866,1677898.2903581033,0.4330357142857143,0.234375,73.92200015350517,2.037292817679558,4268100.0,7.44284954811318,-0.036357326248373366,0.8994845360824743,1.0335051546391754,0.9955329961637289,0.993657409428039,0.9933265732961497,0.991928649732554,0.595907333277742
1994-10-25,46.015625,46.21875,45.89029013786985,0.023930110756587908,0.015952166007523506,48.55072463768116,1714618.2903581033,0.42745535714285715,-0.40625,80.25033124102995,1.684427638363699,4359900.0,-20.40582368451138,-0.07268885596686754,0.8224543080939948,1.0652741514360313,0.996628232392753,0.9949131134977935,0.9947121051284132,0.9941061310048354,0.4088999858611024
1994-10-26,46.390625,46.390625,48.88409150003176,0.014347414206653752,0.015631215643720307,55.88235294117647,1844677.1138875152,0.4263392857142857,-0.296875,79.58751412861473,0.9863945578231291,4560900.0,3.3609549747924174,-0.06549708436196168,0.8115183246073299,1.0654450261780104,1.0003262524247083,0.9986773104624256,0.9985173052938181,0.9981684479256125,0.9112038113741239
1994-10-27,46.5625,46.671875,53.42521333656653,0.029077050813320682,0.01832038270196728,61.111111111111114,2054977.1138875152,0.41964285714285715,-0.171875,79.7200069925358,0.10053619302949061,4771200.0,39.51655679321149,-0.05743171108089732,0.7845744680851063,1.0984042553191489,1.006234575040013,1.004511236006703,1.004263932796397,1.003514187526903,0.9608322202589132
1994-10-28,46.765625,47.65625,65.10879031817294,0.11869772918841193,0.03839585214454249,97.24770642201835,2227867.113887515,0.453125,0.609375,79.64529192736308,2.074966532797858,4963300.0,132.95635024521437,0.1219146465085738,0.7315270935960592,1.0862068965517242,1.0267754311116761,1.0244765784641223,1.0237034032347572,1.0204821690038113,0.8959443748813085
1994-10-31,47.546875,47.484375,62.17597720839515,0.17386669303856195,0.0654900204802109,87.1559633027523,2200642.113887515,0.40848214285714285,0.53125,77.27098439326063,1.3675783855903936,4927000.0,134.66111771700335,0.1367126410364026,0.8306010928961749,1.1557377049180328,1.0225041853046906,1.0197995850460717,1.018648520068115,1.0139623520908627,0.19650776845627085
1994-11-01,47.28125,46.953125,54.06891781075586,0.17278140135574915,0.08694829675470649,55.96330275229357,1805005.7502511512,0.43526785714285715,0.109375,67.63310054419959,-0.19926934573231483,4491800.0,71.54318403795106,0.09637423478725152,0.8589743589743589,1.0153846153846153,1.0107963918891525,1.0079985894677677,1.0067639624185303,1.0021809249532156,1.9216565157381216
1994-11-02,46.8125,46.6875,50.52181049170245,0.14879660621492263,0.0993179586925836,40.36697247706422,1689405.7502511512,0.42857142857142855,-0.375,43.5396952961524,-0.5657237936772047,4376200.0,40.79351774238615,0.036551616214987925,0.9635416666666666,0.9557291666666666,1.0049562612585836,1.0021896449719487,1.0009969807562404,0.9970910995560447,0.5557886666843058
1994-11-03,46.84375,46.9375,53.60668699710277,0.14823119399949292,0.10910060578296395,55.04587155963303,1718405.7502511512,0.4252232142857143,0.1875,46.84755122134102,0.20013342228152103,4463200.0,40.889139262493956,0.09351291615273491,0.9396325459317585,0.973753280839895,1.0100893629796919,1.007204321043772,1.0059297676221992,1.0020244095252424,0.46319152772040206
1994-11-04,47.15625,46.328125,46.0671506078032,0.09753545059238888,0.10678757473936377,19.26605504587156,1594005.7502511512,0.4732142857142857,-0.234375,37.73644580065435,-1.5604249667994687,4338800.0,-30.702505278776634,0.014892427164683388,0.9245283018867925,0.875,0.997047061179106,0.994397802357886,0.9933432758166834,0.9908294089221382,0.7018095855825875
1994-11-07,46.4375,46.46875,47.88861576954737,0.06791307940964941,0.09901267565867085,27.522935779816514,1606783.528028929,0.47433035714285715,0.296875,38.034996990728644,-0.6016042780748663,4453800.0,-77.48369773686377,-0.013425938464180966,0.9929411764705882,0.9129411764705883,1.0000717778331674,0.9975351736433682,0.9966009130811068,0.9948588738896527,0.6891177356417383
1994-11-08,46.625,46.828125,52.320320721930464,0.07257477300475301,0.09372509511986227,48.62385321100918,1694869.2423146432,0.46986607142857145,0.609375,42.371647165246245,0.5704697986577181,4762100.0,-0.40675208460406514,-0.02659054996941811,0.9714964370546318,0.9406175771971497,1.0076213317142104,1.0050064517209982,1.0040193998060656,1.0021264335789573,1.6187972404307225
1994-11-09,47.328125,46.90625,53.25107850640388,0.08162721462489486,0.09130551901793102,53.21100917431193,1688859.8083523791,0.4966517857142857,0.515625,54.79164271305361,1.5905245346869712,5080600.0,29.24695913625958,0.013171662888211252,0.898876404494382,0.9438202247191011,1.0090828153768325,1.0063731320807396,1.005312124922348,1.0031632609429846,1.503836069629356
1994-11-10,46.9375,46.578125,48.930727811301054,0.06163291070447485,0.08537099734947538,33.94495412844037,1538966.2599652824,0.5033482142857143,-0.09375,52.98062043422976,0.777552400270453,4908500.0,-18.05555555555442,0.07146156989844434,0.8980044345898004,0.9955654101995566,1.0019766852051506,0.9993639082857054,0.9983943231467699,0.9967860992114368,0.838790354031729
1994-11-11,46.515625,46.40625,46.78933877551043,0.031563909853773,0.07460957984197254,23.853211009174313,1505388.4821875046,0.4810267857142857,-1.25,50.01616017146904,0.033681374200067365,4606300.0,-86.94507519663112,0.06523677696475562,0.9721577726218097,0.9837587006960556,0.9983192350848181,0.9958744438676546,0.9950616585055524,0.9942499965651932,1.3652770497116336
1994-11-14,46.609375,46.84375,52.48910613400087,0.042524660450190765,0.06819259595962704,43.87755102040816,1664113.4821875046,0.49107142857142855,-0.640625,54.87279515977915,0.36826247070639434,4787700.0,5.318060953160907,0.17008511933597462,0.8477272727272728,1.025,1.0075508045498474,1.0050197932731182,1.0041448787022307,1.0030176752809468,0.8449424450161467
1994-11-15,46.796875,46.6875,50.41218205152931,0.038170194495542376,0.06218811566382394,28.57142857142857,1644711.441371178,0.5267857142857143,-0.265625,45.84170203049783,-2.0327868852459017,4470800.0,-11.008547008547273,0.15202888064984516,0.8432203389830508,0.961864406779661,1.0040930763696088,1.001590694022622,1.0007423531085604,0.9997266955755394,1.3675733512816868
